chr1	10297078	10297173	1	1	1	10	0	19
chr1	10399126	10399628	1	1	1	168	0	50
chr1	10399705	10400392	1	1	1	200	0	48
chr1	10400573	10403070	1	1	1	249	0	50
chr1	10403137	10404160	1	1	1	259	3	50
chr1	10404280	10408070	1	1	1	195	0	49
chr1	10408141	10411417	1	3	1	238	0	50
chr1	10411553	10413061	1	1	1	221	1	50
chr1	10413252	10416986	1	1	1	263	0	49
chr1	10417118	10417375	1	1	1	212	0	49
chr1	10417510	10418825	1	1	1	190	0	49
chr1	10418926	10419416	1	1	1	171	0	49
chr1	10419540	10419629	1	1	1	323	0	50
chr1	10419701	10419819	2	2	0	4	0	50
chr1	10441486	10480556	1	1	0	1	0	46
chr1	10463210	10463430	2	2	1	182	0	50
chr1	10463621	10467189	2	2	1	209	0	50
chr1	10467333	10469176	2	2	1	229	2	49
chr1	10469339	10472322	2	2	1	157	0	50
chr1	10565047	10747959	1	1	0	0	28	23
chr1	11012744	11013715	1	1	1	13	0	48
chr1	11029782	11029901	1	3	1	19	0	12
chr1	11029782	11030178	1	3	1	1	0	3
chr1	11054886	11054961	2	2	1	1	0	33
chr1	11066749	11068007	2	2	1	1	0	39
chr1	11496356	11499386	2	2	0	20	0	45
chr1	11499464	11603550	2	2	0	0	4	18
chr1	11674817	11675081	2	2	1	310	0	49
chr1	11675175	11675657	2	2	1	353	0	49
chr1	11675732	11676045	2	2	1	366	0	50
chr1	11676141	11676808	2	2	1	0	23	5
chr1	11676141	11676847	2	2	1	286	23	50
chr1	11676949	11677542	2	2	1	341	7	50
chr1	11677615	11680352	2	2	1	350	7	50
chr1	11680472	11680561	2	2	1	236	1	50
chr1	11680614	11681038	2	2	1	0	1	3
chr1	11680614	11691412	2	2	1	193	1	49
chr1	11736236	11745802	1	1	1	133	0	35
chr1	11745838	11747439	1	1	1	114	0	37
chr1	11747546	11748414	1	1	1	228	0	49
chr1	11748611	11750076	1	1	1	187	0	50
chr1	11793355	11855322	1	1	0	1	1	22
chr1	11920333	11922635	2	2	1	34	0	48
chr1	11967092	11975282	1	1	1	0	1	4
chr1	11970817	11972871	1	1	1	22	0	25
chr1	11972998	11974652	1	1	1	38	0	48
chr1	12401705	12403824	1	1	1	1	0	6
chr1	12403974	12415086	1	1	1	2	0	41
chr1	12415222	12416659	1	1	1	3	0	38
chr1	12416828	12455997	1	1	1	1	0	19
chr1	12456131	12460200	1	1	1	1	0	13
chr1	12460246	12497499	1	1	0	1	0	24
chr1	12460248	12497499	1	1	0	1	0	40
chr1	13584101	13607172	1	1	1	202	6	49
chr1	13584189	13607172	1	1	1	0	6	3
chr1	13584342	13607172	1	1	1	0	6	3
chr1	13595985	13607172	1	1	1	0	6	3
chr1	13607307	13610386	1	1	1	230	0	50
chr1	13610517	13613686	1	1	1	258	0	39
chr1	13613726	13614299	1	1	1	253	0	40
chr1	13614412	13615904	1	1	1	255	0	49
chr1	13758383	13774903	1	1	0	0	1	43
chr1	14597889	14611455	1	1	0	1	0	12
chr1	14599224	14960683	1	1	1	1	0	21
chr1	14611159	14657075	1	1	0	1	0	12
chr1	14611162	14657075	1	1	0	1	0	15
chr1	14657275	14659007	1	1	0	73	0	49
chr1	14702074	14744761	2	2	0	3	0	12
chr1	14782260	14834615	2	4	0	2	0	48
chr1	14798683	14798874	2	2	0	1	0	41
chr1	14858308	14859114	1	1	0	1	0	43
chr1	15034886	15043988	1	1	1	1	0	49
chr1	16125321	16129433	2	2	1	41	0	46
chr1	16129590	16130225	2	2	1	34	0	49
chr1	16479377	16480895	2	2	0	60	0	50
chr1	16564187	16564806	2	2	1	5	4	21
chr1	16564919	16565632	2	2	1	17	0	31
chr1	16565806	16566407	2	2	1	10	0	35
chr1	16566460	16567178	2	2	1	33	0	47
chr1	16975024	16975268	2	2	1	30	0	49
chr1	16975343	16975642	2	2	1	31	0	50
chr1	16975731	16976500	2	2	1	21	0	45
chr1	16976546	16976707	2	2	1	32	0	45
chr1	16976795	16976896	2	2	1	35	0	28
chr1	16976924	16977108	2	2	1	25	0	27
chr1	16977199	16978236	2	2	1	22	0	42
chr1	16978315	16980586	2	2	1	15	0	41
chr1	17022731	17023972	2	2	1	1	0	43
chr1	17027866	17028599	2	2	1	1	0	32
chr1	17028737	17033059	2	2	1	3	0	27
chr1	17461078	17504342	2	2	0	1	1	41
chr1	19129075	19138006	2	2	1	1	0	23
chr1	19150794	19151642	2	2	1	1	0	42
chr1	19257522	19257832	1	1	1	1	0	25
chr1	19304387	19306017	2	2	1	3	0	50
chr1	19306148	19307001	2	2	1	5	0	44
chr1	19307102	19307313	2	2	1	9	0	47
chr1	19307411	19308157	2	2	1	4	0	17
chr1	19308263	19308454	2	2	1	10	0	46
chr1	19308643	19311826	2	2	1	5	0	49
chr1	19339618	19344357	2	2	1	105	0	49
chr1	19344435	19345186	2	2	1	134	0	50
chr1	19345253	19356634	2	2	1	141	0	50
chr1	19356752	19357421	2	2	1	129	0	49
chr1	19357564	19378539	2	2	1	150	2	48
chr1	19378654	19385504	2	2	1	110	0	50
chr1	19385627	19419660	2	2	1	104	0	49
chr1	19419751	19485435	2	2	1	54	0	45
chr1	19597110	19622099	1	1	1	29	2	49
chr1	19597110	19623473	1	1	1	30	1	47
chr1	19617337	19622099	1	1	1	1	0	3
chr1	19622148	19623473	1	1	1	33	2	50
chr1	19623584	19626386	1	1	1	95	0	50
chr1	20068575	20104489	2	2	0	1	0	30
chr1	20652529	20652620	2	2	1	195	1	50
chr1	20652728	20652850	2	2	1	275	0	50
chr1	20652972	20653626	2	2	1	290	0	50
chr1	20653775	20654222	2	2	1	243	0	50
chr1	20654372	20654613	2	2	1	177	0	50
chr1	20654708	20655439	2	2	1	201	0	50
chr1	20655535	20655675	2	2	1	257	0	50
chr1	20655780	20656100	2	2	1	244	0	49
chr1	20656188	20660880	2	2	1	239	0	49
chr1	20660992	20661196	2	2	1	165	0	50
chr1	20743808	20818378	2	2	0	0	2	15
chr1	20749883	20757165	2	2	1	96	0	40
chr1	20757257	20765376	2	2	1	128	0	49
chr1	20765532	20767583	2	2	1	121	0	49
chr1	20767665	20770929	2	2	1	114	0	50
chr1	20771074	20773450	2	4	1	133	1	50
chr1	20773611	20776596	2	2	1	92	0	50
chr1	20776751	20779811	2	2	1	41	0	50
chr1	20779912	20780344	2	2	1	31	1	49
chr1	20779912	20786185	2	2	1	0	1	6
chr1	20780541	20786648	2	2	1	15	0	18
chr1	20813561	20849038	2	2	0	1	0	36
chr1	20855072	20857402	2	2	1	1	0	8
chr1	20861728	21083601	2	2	0	0	5	34
chr1	20879521	20886200	2	2	1	1	0	18
chr1	20942331	20950002	2	2	1	33	0	49
chr1	20950109	20969473	2	2	1	43	0	50
chr1	20969597	20973001	2	2	1	25	0	48
chr1	20973100	20980333	2	2	1	32	0	49
chr1	20980449	20981047	2	2	1	29	0	49
chr1	21060754	21067742	1	1	0	0	1	12
chr1	21063973	21110032	2	2	0	0	2	34
chr1	21081187	21083601	2	2	0	91	5	49
chr1	21863481	21908048	1	1	0	0	57	16
chr1	22052743	22078428	1	1	1	116	3	34
chr1	22052869	22078428	1	1	1	7	0	50
chr1	22053434	22078428	1	1	1	0	1	3
chr1	22078584	22081721	1	1	1	264	182	50
chr1	22081795	22086438	1	1	1	109	411	50
chr1	22086549	22086668	1	1	1	473	0	50
chr1	22086867	22091427	1	1	1	348	1	50
chr1	23030635	23044426	1	1	1	28	0	48
chr1	23044487	23050386	1	1	1	65	0	48
chr1	23050521	23053760	1	1	1	94	0	50
chr1	23053840	23055068	1	1	1	117	0	49
chr1	23055162	23055931	1	1	1	117	0	49
chr1	23056039	23057483	1	1	1	110	0	50
chr1	23057566	23059072	1	1	1	103	0	47
chr1	23059168	23068538	1	1	1	114	0	49
chr1	23068682	23069060	1	1	1	98	0	49
chr1	23069152	23071224	1	1	1	44	0	50
chr1	23071360	23072123	1	1	1	97	0	49
chr1	23072198	23073291	1	1	1	103	0	49
chr1	23073404	23077227	1	1	1	106	0	50
chr1	23077361	23078989	1	1	1	166	0	49
chr1	23079178	23079552	1	1	1	169	0	50
chr1	23079668	23081445	1	1	1	141	0	50
chr1	23081574	23082219	1	1	1	102	0	49
chr1	23082367	23083178	1	1	1	148	0	50
chr1	23089856	23138065	1	1	0	1	0	31
chr1	23094381	23109021	2	2	1	22	0	49
chr1	23109128	23168765	2	2	1	9	0	49
chr1	23297878	23302343	1	3	1	0	1	5
chr1	23311323	23313552	2	2	1	81	0	50
chr1	23313703	23318482	2	2	1	86	1	50
chr1	23318689	23321527	2	2	1	97	4	50
chr1	23318698	23321527	0	0	1	1	0	9
chr1	23321664	23323555	2	2	1	128	0	50
chr1	23323733	23333517	2	2	1	169	1	50
chr1	23333632	23337753	2	2	1	157	0	49
chr1	23337862	23338489	2	2	1	113	0	49
chr1	23338609	23344210	2	2	1	78	0	49
chr1	23691830	23692608	1	1	1	237	0	39
chr1	23692760	23693806	1	1	1	417	0	49
chr1	23693914	23694659	1	1	1	470	0	50
chr1	23694792	23695797	1	1	1	450	0	50
chr1	23695909	23696343	1	1	1	308	0	49
chr1	23959999	23960928	1	1	1	11	0	41
chr1	23961135	23961439	1	1	1	14	0	44
chr1	23971440	23971572	2	2	1	286	0	50
chr1	23971627	23971849	2	2	1	204	0	48
chr1	23972013	23974973	2	2	1	274	1	50
chr1	23975078	23978712	2	6	1	265	0	49
chr1	23978818	23980190	2	2	1	193	0	50
chr1	24001713	24034046	2	2	0	0	5	17
chr1	24476087	24633449	1	1	0	0	6	32
chr1	24643348	24645983	1	1	1	349	0	50
chr1	24646074	24646666	1	1	1	473	0	49
chr1	24646790	24648858	1	1	1	440	0	50
chr1	24649030	24649970	1	1	1	178	2	50
chr1	24650087	24651408	1	1	1	52	0	50
chr1	24651613	24652433	1	3	1	57	0	50
chr1	24671596	24672181	1	1	1	15	0	34
chr1	24676608	24677388	2	2	0	12	0	49
chr1	25223432	25225001	2	2	1	25	0	45
chr1	25225101	25227441	2	2	1	18	0	45
chr1	25227533	25228117	2	2	1	18	0	40
chr1	25228236	25228997	2	2	1	11	0	40
chr1	25229124	25232103	2	2	1	6	0	50
chr1	25232212	25232443	2	2	1	9	0	37
chr1	25242706	25243549	2	2	1	1	0	27
chr1	25901088	25901490	2	2	1	4802	0	50
chr1	25901683	25903640	2	2	1	4697	0	50
chr1	25903814	25904663	2	2	1	3995	7	50
chr1	25904739	25905851	2	2	1	0	9	4
chr1	25904739	25906388	2	2	1	2182	9	32
chr1	26280204	26280764	1	1	1	18	0	48
chr1	26280933	26281057	1	1	1	20	0	48
chr1	26472628	26473482	1	1	1	1155	5	45
chr1	26473528	26473702	1	1	1	1764	5	31
chr1	26473733	26474084	1	1	1	2111	5	32
chr1	26474136	26474571	1	1	1	2072	15	50
chr1	26474668	26475112	1	1	1	2275	3	50
chr1	26880433	27053005	2	2	0	4	0	38
chr1	27242565	27250961	1	1	0	0	1	27
chr1	27416103	27418268	2	2	1	30	2	48
chr1	27418423	27418953	2	2	1	49	0	48
chr1	27419089	27428760	2	2	1	10	40	49
chr1	27428934	27490287	2	2	0	20	0	36
chr1	27812784	27843641	2	2	0	1	0	26
chr1	27823375	27848448	1	1	0	1	0	13
chr1	27907042	27907180	2	2	1	89	0	50
chr1	27907283	27914062	2	2	1	152	0	50
chr1	27914170	27914433	2	2	1	188	0	49
chr1	28205350	28208341	2	2	1	48	0	49
chr1	28208414	28209971	2	2	1	135	0	48
chr1	28210067	28210570	2	2	1	141	0	49
chr1	28210638	28214939	2	2	1	200	1	50
chr1	28214997	28228921	2	2	1	163	1	48
chr1	28229024	28232920	2	2	1	136	2	47
chr1	28236271	28236360	1	1	1	318	12	50
chr1	28236453	28237836	1	1	1	436	16	50
chr1	28236453	28246588	1	1	1	0	16	8
chr1	28369826	28392841	1	1	0	35	0	50
chr1	28369826	28407409	1	1	1	2	0	33
chr1	28392942	28407409	1	1	0	45	0	49
chr1	28407464	28457831	1	1	1	1	0	6
chr1	28407464	28459084	1	1	1	70	0	49
chr1	28430049	28431130	1	1	0	1	0	32
chr1	28457882	28459084	1	1	0	1	0	44
chr1	28474152	28476106	1	1	1	43	0	47
chr1	28476292	28480450	1	1	1	29	0	48
chr1	28480605	28489169	1	1	1	23	0	48
chr1	28489226	28490950	1	1	1	2	0	7
chr1	28505438	28508837	1	1	0	2	0	14
chr1	28506085	28508127	1	1	1	306	0	34
chr1	28506101	28508127	1	1	0	246	0	34
chr1	28508161	28508829	1	1	1	691	0	36
chr1	28512832	28514727	2	2	0	43	12	47
chr1	28512832	28559626	2	2	0	0	6	28
chr1	28512832	28634895	2	2	0	0	12	33
chr1	28512832	28649635	2	2	0	0	6	28
chr1	28566381	28566515	1	3	0	2	0	38
chr1	28566538	28569476	1	1	0	1	0	31
chr1	28571339	28571866	1	1	1	1	0	6
chr1	28571901	28577499	1	1	1	1	0	34
chr1	28578681	28579532	2	2	1	4	0	45
chr1	28579588	28579941	2	2	1	2	0	26
chr1	28603575	28605371	2	2	1	18	0	44
chr1	28605461	28613246	2	2	1	17	0	48
chr1	28613362	28617952	2	2	1	20	0	50
chr1	28618031	28621913	2	2	1	18	0	49
chr1	28619724	28628845	1	1	0	1	1	34
chr1	28622166	28642991	2	2	1	9	0	47
chr1	28737148	28737657	1	1	1	83	0	25
chr1	28737683	28738258	1	1	1	109	0	29
chr1	28738339	28742402	1	1	1	90	0	50
chr1	28743987	28768928	1	1	1	142	0	49
chr1	29149227	29150102	2	2	1	12	0	47
chr1	29150193	29154695	2	2	1	6	0	48
chr1	29153719	29173257	2	2	0	3	0	19
chr1	29154911	29159373	2	2	1	22	0	50
chr1	29194180	29195940	2	2	1	93	0	49
chr1	29196014	29196197	2	2	1	98	5	50
chr1	29196043	29196197	2	2	1	0	5	4
chr1	29196259	29200515	2	2	1	86	5	50
chr1	29200590	29201942	2	2	1	103	0	48
chr1	29202046	29203130	2	2	1	113	0	49
chr1	29203234	29206761	2	2	1	101	0	50
chr1	29206906	29216004	2	2	1	77	0	49
chr1	31260122	31261528	2	2	1	90	0	49
chr1	31261633	31267870	2	2	1	111	0	49
chr1	31267933	31269157	2	2	1	111	0	49
chr1	31269241	31271378	2	2	1	125	0	50
chr1	31271500	31281373	2	2	1	111	1	48
chr1	31281497	31289253	2	2	1	110	0	50
chr1	31289420	31291912	2	2	1	84	0	50
chr1	31292007	31293218	2	2	1	99	0	49
chr1	31293349	31296610	2	2	1	53	0	49
chr1	31297076	31310043	1	1	1	16	0	35
chr1	31310165	31319108	1	1	1	23	0	48
chr1	31319167	31337174	1	1	1	17	0	50
chr1	31630843	31632494	2	2	1	1	0	11
chr1	31632639	31633158	2	2	1	1	0	12
chr1	31633315	31635221	2	2	1	5	0	27
chr1	31868589	31871512	1	1	0	0	1	37
chr1	32030423	32031523	1	1	1	5	0	27
chr1	32031641	32033187	1	1	1	3	0	50
chr1	32033335	32036909	1	1	1	6	0	50
chr1	32037044	32037834	1	1	1	1	0	38
chr1	32038037	32038551	1	1	1	11	0	44
chr1	32038620	32039514	1	1	1	14	0	32
chr1	32039574	32042526	1	1	1	23	0	48
chr1	32204380	32204597	1	1	1	96	0	23
chr1	32204621	32205193	1	1	1	153	0	23
chr1	32222445	32222537	1	1	1	73	0	38
chr1	32222631	32224033	1	1	1	205	0	48
chr1	32224122	32224409	1	1	1	243	0	50
chr1	32224476	32226170	1	1	1	206	6	50
chr1	32226321	32226402	1	1	1	239	0	50
chr1	32226531	32228498	1	1	1	227	0	50
chr1	32228610	32228726	1	1	1	262	0	49
chr1	32228817	32229134	1	1	1	214	0	50
chr1	32229209	32230926	1	1	1	265	1	50
chr1	32231020	32231114	1	1	1	160	1	50
chr1	32334510	32334831	1	3	0	37	0	50
chr1	32383998	32386778	2	2	1	20	0	39
chr1	32386896	32394079	2	2	1	32	0	46
chr1	32394141	32394403	2	2	1	22	0	18
chr1	32554221	32555109	1	1	0	0	2	27
chr1	32621949	32627507	2	2	1	133	0	37
chr1	32627545	32631826	2	2	1	162	0	38
chr1	32631880	32633644	2	2	1	132	0	48
chr1	32633728	32633950	2	2	1	134	0	49
chr1	32634073	32634767	2	2	1	18	0	25
chr1	32634111	32650432	2	2	1	84	0	49
chr1	32634793	32650432	2	2	1	19	0	25
chr1	32651323	32651913	1	1	1	20	0	48
chr1	32652062	32657426	1	1	1	39	0	50
chr1	32657573	32668224	1	1	1	20	9	47
chr1	32668399	32668738	1	1	1	20	0	47
chr1	32668855	32668971	1	1	1	31	0	38
chr1	32669133	32669230	1	1	1	17	0	38
chr1	32669358	32669485	1	1	1	3	0	42
chr1	32672527	32672641	1	1	1	6	0	35
chr1	32672700	32672790	1	1	1	7	0	47
chr1	32672902	32679639	1	1	1	2	3	41
chr1	32673933	32675604	2	2	0	0	1	45
chr1	35079443	35095818	1	1	1	21	0	20
chr1	35095892	35097316	1	1	1	24	0	48
chr1	35176472	35177318	2	2	1	154	0	49
chr1	35176475	35177318	2	2	1	86	0	50
chr1	35177400	35177988	2	2	1	165	0	50
chr1	35178037	35181134	2	2	1	1	0	4
chr1	35184594	35187000	2	2	1	165	0	49
chr1	35187123	35187202	2	2	1	179	0	49
chr1	35187252	35187972	2	2	1	167	0	49
chr1	35188091	35189002	2	2	1	124	0	29
chr1	35189383	35190497	2	2	1	45	0	48
chr1	35190594	35190693	2	2	1	68	0	48
chr1	35299915	35317320	2	2	0	1	0	44
chr1	35418573	35419469	1	1	1	34	0	20
chr1	35603375	35605232	2	2	1	450	0	50
chr1	35605283	35609245	2	2	1	384	0	50
chr1	35609409	35631273	2	2	1	378	1	50
chr1	35631345	35631435	2	2	1	0	1	3
chr1	35631345	35636309	2	2	1	377	1	50
chr1	35636433	35641341	2	2	1	386	0	50
chr1	35763322	35764265	2	2	1	2	0	32
chr1	35764715	35765217	2	2	1	195	0	50
chr1	35765327	35769846	2	2	1	186	0	49
chr1	36137323	36137795	2	2	1	229	0	49
chr1	36137979	36139719	2	2	1	230	0	50
chr1	36139820	36140068	2	2	1	231	0	50
chr1	36140167	36149336	2	2	1	128	0	49
chr1	36224506	36259381	1	1	1	1	0	10
chr1	36304608	36304987	1	1	0	2	0	43
chr1	36394154	36397766	2	2	1	184	0	49
chr1	36397913	36641929	1	1	0	12	0	12
chr1	36422897	36423362	2	2	1	1	0	16
chr1	36423467	36431801	2	2	1	3	0	20
chr1	36431883	36432421	2	2	1	4	0	49
chr1	36438911	36450257	2	2	1	1	0	34
chr1	37566891	37583896	0	0	0	12	0	37
chr1	37568358	37568850	2	2	1	6	0	45
chr1	37569303	37574342	2	2	1	23	0	48
chr1	37574457	37574664	2	2	1	19	0	48
chr1	37583934	37587310	2	2	1	24	0	37
chr1	37587496	37590705	2	2	1	26	0	49
chr1	37590846	37592711	2	2	1	56	0	38
chr1	37592807	37593761	2	2	1	122	0	49
chr1	37593847	37595758	2	2	1	150	0	50
chr1	37703348	37705440	1	1	1	13	0	48
chr1	37705568	37706977	1	1	1	20	0	46
chr1	37707065	37708321	1	1	1	24	0	48
chr1	37861508	37937548	2	2	0	0	28	39
chr1	37969736	37976883	2	2	1	90	0	50
chr1	37976954	37978719	2	2	1	137	0	50
chr1	37978828	37978987	2	2	1	128	0	49
chr1	37979053	37979460	2	2	0	1	0	37
chr1	37979056	37979464	2	2	1	165	0	49
chr1	37979534	37980585	2	2	1	141	0	48
chr1	37980725	37981728	2	2	1	164	0	50
chr1	37981812	37984168	2	2	1	165	1	49
chr1	37984261	37984706	2	2	1	165	0	49
chr1	37984780	37987572	2	2	1	183	0	50
chr1	37986079	38021790	1	3	0	1	0	16
chr1	37987679	37987783	2	2	1	104	0	50
chr1	37987837	37989547	2	2	1	129	0	49
chr1	37989596	37989869	2	2	1	121	0	48
chr1	38012866	38016358	1	1	1	221	0	48
chr1	38016421	38017667	1	1	1	208	0	49
chr1	38017771	38018463	1	1	1	239	0	49
chr1	38018578	38019058	1	1	1	232	0	50
chr1	38019153	38019252	1	1	1	274	2	50
chr1	38019384	38022698	1	1	1	195	0	50
chr1	38022810	38023544	1	1	1	32	0	46
chr1	38864715	38866879	2	2	1	22	0	48
chr1	38867010	38867561	2	2	1	11	0	43
chr1	38867611	38873017	2	2	1	14	0	49
chr1	39000599	39038120	2	2	0	0	1	32
chr1	39026399	39028722	1	1	1	485	0	49
chr1	39026403	39028722	1	1	1	134	0	21
chr1	39028941	39034391	1	1	1	1138	0	50
chr1	39034421	39065060	1	3	0	93	0	30
chr1	39038166	39109568	2	2	0	0	2	33
chr1	39057678	39199217	2	2	0	0	5	40
chr1	39066781	39099387	2	2	0	1	0	41
chr1	39283302	39283408	1	1	1	174	0	49
chr1	39311001	39315512	1	1	1	1	0	9
chr1	39323009	39324192	1	1	1	13	0	47
chr1	39324346	39324645	1	1	1	16	0	44
chr1	39354487	39381139	2	2	0	0	1	48
chr1	39428288	39429241	1	1	1	27	0	49
chr1	39429327	39429826	1	1	1	42	0	49
chr1	39430069	39430701	1	1	1	35	0	48
chr1	39430909	39432534	1	1	1	43	0	47
chr1	39432655	39433047	1	1	1	48	0	48
chr1	39433156	39434413	1	1	1	75	0	48
chr1	39434633	39435557	1	1	1	48	0	50
chr1	39435762	39436481	1	1	1	38	0	9
chr1	39436491	39437776	1	1	1	43	0	13
chr1	39438009	39439273	1	1	1	42	0	49
chr1	39506007	39543917	1	1	0	0	2	25
chr1	39699010	39700727	2	2	0	21	0	47
chr1	39700784	39701376	2	2	0	14	0	47
chr1	39738932	39740164	1	1	1	15	0	47
chr1	39740264	39741365	1	1	1	27	0	45
chr1	39741410	39741894	1	1	1	37	0	27
chr1	39741922	39743215	1	1	1	36	0	27
chr1	39743298	39743823	1	1	1	23	0	47
chr1	39743925	39745374	1	1	1	29	0	50
chr1	39745499	39748902	1	1	1	39	0	49
chr1	39749089	39752909	1	1	1	18	0	49
chr1	39753053	39753286	1	1	1	34	0	49
chr1	40161637	40189054	1	1	1	5	0	47
chr1	40189210	40190771	1	1	1	8	0	33
chr1	40508909	40509450	1	1	1	2	0	19
chr1	40509626	40509732	1	1	1	5	0	45
chr1	40753247	40758120	1	1	1	1	0	15
chr1	41003177	41006050	1	1	1	1	0	44
chr1	41006095	41007448	1	1	1	1	0	9
chr1	41186251	41242058	2	2	1	24	0	45
chr1	41537577	41575543	2	2	0	43	0	49
chr1	41575690	41579736	2	2	1	73	0	48
chr1	42450060	42455887	2	2	1	85	0	49
chr1	42682470	42701007	0	0	0	80	0	39
chr1	42682481	42700992	0	0	0	22	0	39
chr1	42682732	42683402	1	1	1	38	0	49
chr1	42683467	42693489	1	1	1	72	1	34
chr1	42693524	42696198	1	1	1	76	0	36
chr1	42696289	42696641	1	1	1	107	0	50
chr1	42696945	42697179	1	1	1	106	0	49
chr1	42697263	42700780	1	1	1	424	22	48
chr1	42701047	42701980	1	1	1	763	440	50
chr1	42807501	42816430	2	2	1	177	0	50
chr1	42816581	42817189	2	2	1	151	0	50
chr1	42927242	42927604	2	2	1	210	0	50
chr1	42927809	42928931	2	2	1	197	0	49
chr1	42929034	42929209	2	2	1	204	0	49
